sales_ratio_mean,sell_price_mean,sales_ratio_relative_std,release_week,Sociability,Regionality,Seasonality,%trend_slope,price_elasticity,cluster,item
0.7262054507337525,7.819772641509435,0.45952697536477427,68,0.0,0.20398537633881825,0.07848333153733869,0.0,-0.05485890790894686,0,ACCESORIES_1_070
3.938301473516527,2.6201000000000003,0.3407122899859982,1,1.0,0.007872156183578671,0.05395382222753917,0.0,0.0,0,ACCESORIES_1_072
4.056431700517722,7.1097213062524895,0.20973795793157538,1,1.0,0.054204631514921386,0.006867978667865565,0.0,0.011586882385123353,0,ACCESORIES_1_073
9.884075780849974,4.877753548387096,0.20051917149052584,1,1.0,0.3145769900006383,0.02033847434691205,0.0,-0.2173279390103322,4,ACCESORIES_1_074
2.5028773397052966,9.276764301075268,0.36365397087707724,1,1.0,0.16983102486693508,0.050461488149638356,0.0,0.293057682514598,0,ACCESORIES_1_075
3.7510553564317006,4.339508745519714,0.4338901846651173,1,1.0,0.3306057553452939,0.11983406912277511,0.0,-0.17043828468267572,4,ACCESORIES_1_076
1.49632528810611,13.12567890410959,0.8511861333407003,61,0.0,0.31825742583082073,0.15943732797291763,0.0,-0.5009104547828707,5,ACCESORIES_1_077
6.459378733572282,16.567896336121066,0.5012606059665604,1,1.0,0.19263547523493546,0.08791634707068288,0.0,0.004123921206031473,5,ACCESORIES_1_078
3.8069792911190756,10.762732092791715,0.2790545878067609,1,1.0,0.20389788458041147,0.05402043171080567,0.0,-0.627909629215096,1,ACCESORIES_1_079
13.674711270410196,0.733321136001593,0.4897065986361894,1,1.0,0.2882856249831875,0.07975294336955632,0.0,-0.29226302451147573,1,ACCESORIES_1_080
3.336129506990434,19.5776,0.23778503925491087,129,0.0,0.3784753908864148,0.12685337726523888,0.0,0.0,5,ACCESORIES_1_081
1.0192652329749103,5.117602840501792,0.4688582898306838,1,1.0,0.24426129301738014,0.05649012617367,0.0,0.02392063500354822,0,ACCESORIES_1_082
1.1023192696767827,22.629142199194014,0.7585897075908664,87,0.0,0.3233612604156253,0.1886172240162501,0.0,-0.41796735758178505,5,ACCESORIES_1_083
4.352608522500995,5.656788203902828,0.5777284719150423,1,3.0,0.0977250213593161,0.08344591811294805,0.0,-0.2772533329349248,1,ACCESORIES_1_084
4.056127450980393,19.625062745098038,0.381148802103762,76,0.0,0.28312022431851697,0.09450025003641668,0.0,-0.4233114837596727,5,ACCESORIES_1_085
4.3956989247311835,11.129211182795698,0.3247144677844624,1,1.0,0.29516973099863597,0.058581416770809136,0.0,-0.10119439558304674,5,ACCESORIES_1_086
6.80906862745098,16.737147034313725,0.4634591115059119,76,0.0,0.4576110051168435,0.04915940869710603,-0.5630134456968173,0.15419971266898108,5,ACCESORIES_1_087
2.220529669454401,3.4181,0.4059480384694006,1,1.0,0.20369685767097961,0.059677419354838696,0.0,-0.04458774075573033,0,ACCESORIES_1_088
7.447880753257098,10.697284583831143,0.33020415312429824,1,1.0,0.1830927033672012,0.04174169526971136,0.0,-0.023410432666122343,5,ACCESORIES_1_089
13.536184210526315,1.35072875,0.27108296196809717,128,0.0,0.4750329570281945,0.1300448089674394,0.0,-0.024130660039778526,4,ACCESORIES_1_090
3.5312378167641327,0.9193333333333333,0.3655638883763888,166,0.0,0.3971547400017228,0.11034507948973168,0.0,0.29193824952683417,4,ACCESORIES_1_091
2.4479191557148545,3.1064145529669456,0.2917879019539845,1,1.0,0.14931421242906873,0.012860934182590239,0.0,-0.2577686542701115,1,ACCESORIES_1_092
1.3719512195121952,26.305422841463415,0.31069056855263155,75,0.0,0.07103498258583907,0.09824199463958244,0.0,-0.1697099317107229,5,ACCESORIES_1_093
1.3815719596388742,17.240216468401492,0.43383669333328095,11,0.0,0.3466633104294987,0.08669098387056548,0.0,0.11682048972624665,5,ACCESORIES_1_094
1.6760133219954647,10.208996874999999,0.3705321590277948,56,0.0,0.27713914788150595,0.08144467337292449,0.0,-0.09259796349663897,5,ACCESORIES_1_095
4.151125049780964,5.542746000597372,0.2809377300560694,1,1.0,0.13960219837068266,0.021028060202955445,0.0,-0.5381884724331248,1,ACCESORIES_1_097
3.841935483870968,19.683928494623657,0.7541656289037006,1,4.0,0.38235388017788396,0.1952376082693303,0.0,-0.41041503936151663,5,ACCESORIES_1_098
5.426164874551971,19.688094874551975,0.8353535333042189,1,4.0,0.1754072522163448,0.20228862157885683,0.0,-0.27008983328909514,5,ACCESORIES_1_099
2.725358422939068,14.914353046594984,0.44965315611553824,1,1.0,0.26876722608626075,0.09149381372340068,0.0,-0.12181055207058783,5,ACCESORIES_1_100
1.1058176100628931,6.623400000000002,0.43278979891226194,68,0.0,0.4110403397027601,0.086527293844367,0.0,0.0,4,ACCESORIES_1_102
25.454838709677418,0.941725806451613,0.2565245435419009,1,1.0,0.21842718447937776,0.011888479051215983,0.0,-0.1013591479361543,0,ACCESORIES_1_103
2.3814484126984126,31.812304305555557,0.310578582715486,168,0.0,0.23222987700571565,0.07948676039746544,0.0,0.14136680837021837,5,ACCESORIES_1_104
4.463072481083234,8.876535467941059,0.23609163039219994,1,1.0,0.23860876433414316,0.03994175161223218,0.0,0.11967503135554454,0,ACCESORIES_1_105
1.4457487056949423,3.3041871684587814,0.9403065448124885,1,1.0,0.10717005307385263,0.03129299755918841,0.0,0.7914972043600629,0,ACCESORIES_1_106
1.521986271986272,5.292372972972973,0.40893316988323913,21,0.0,0.2824879938114335,0.09241670661553211,0.0,0.015949090919832116,4,ACCESORIES_1_107
7.092383512544803,16.969993181003584,0.48437514538055493,1,1.0,0.3654551465105399,0.07060796652041196,0.0,-0.11166920294097082,5,ACCESORIES_1_108
3.638669852648347,7.795259769016328,0.5066900658221175,1,1.0,0.33042476682045796,0.1704225125160953,0.0,0.0036263661026578074,4,ACCESORIES_1_109
1.0602847471127042,4.881099999999999,0.37466861889390385,1,1.0,0.17297297297297298,0.005861136158701569,0.0,-0.2279797370342364,1,ACCESORIES_1_110
2.798759742845764,4.055374187574672,0.5640757632231675,1,1.0,0.2708203505648257,0.1036172386513563,-0.4360023213680737,0.315871558964435,4,ACCESORIES_1_111
0.6279399214883086,3.567685766626842,0.9902360510576145,1,1.0,0.30771729119201124,0.1614243702851298,-0.8485442742696773,-0.648208656214758,1,ACCESORIES_1_112
1.4319684561722779,1.9542782802547773,0.35957816327859343,123,0.0,0.26017444106903975,0.0611096361298977,0.0,0.20652556917342563,0,ACCESORIES_1_113
1.3961851851851852,7.843437077777778,0.5327200285613795,55,0.0,0.21815000711574198,0.14656817693794286,0.0,0.4064180561242578,0,ACCESORIES_1_114
10.637650966183575,0.910397850241546,0.6597594917596197,96,0.0,0.15441291007247882,0.09119494740240522,0.0,-0.5225746317402803,1,ACCESORIES_1_115
2.46820987654321,8.6051,0.5083273472831417,64,0.0,0.4228908058068588,0.1912534002929483,0.0,0.0,4,ACCESORIES_1_116
1.2663992717756158,16.209322070888092,0.3352792739508854,1,1.0,0.4169014554712346,0.022603762645814485,0.0,-0.0852615867062835,5,ACCESORIES_1_117
1.0774762473687205,14.749998430904023,0.3547213322890027,1,1.0,0.11581970953065346,0.04016569333598216,0.0,-0.20076886844320335,5,ACCESORIES_1_118
4.045805739514349,2.3052276379690952,0.3532440954163791,129,0.0,0.12883047604068365,0.11238313756751656,0.0,0.19577094389235147,0,ACCESORIES_1_119
1.737079831932773,13.76461799019608,0.3965291434513149,8,0.0,0.04249667949962571,0.04865400181302787,0.0,0.6051587569784332,0,ACCESORIES_1_120
2.609967320261438,1.3900847058823531,0.47331969080083724,110,0.0,0.32274155848459274,0.11223333497561216,0.0,0.3122259766621291,4,ACCESORIES_1_121
4.886166666666666,2.3043846000000006,0.31853506824329364,130,0.0,0.2622474431780246,0.12943970731681334,0.0,0.12308179504653084,0,ACCESORIES_1_122
3.746249115357396,10.576731344656759,0.22719352624579964,123,0.0,0.3336629580140208,0.110487264156028,0.0,0.10802455468605171,4,ACCESORIES_1_123
4.284659090909091,7.95584840909091,0.3329229431579299,104,0.0,0.2459444948840151,0.060675529591721816,0.0,-0.19438706831023603,1,ACCESORIES_1_124
1.9940586419753086,15.621847499999998,0.41099526164665945,208,0.0,0.1970611701528239,0.08303770361988036,0.0,-0.4138085882634345,5,ACCESORIES_1_125
2.3234610075914426,12.73492347826087,0.3197751296507399,165,0.0,0.5100296918009991,0.1439015577965682,0.5970397724465433,0.17659786675053224,4,ACCESORIES_1_126
3.0088809239346874,1.4280953882915175,0.3657628847159832,1,1.0,0.22108795556834754,0.036352878144705,0.0,-0.09845349896123819,0,ACCESORIES_1_127
1.6911290322580645,11.335334566905614,0.32224047447728954,1,1.0,0.22762742497821026,0.030328058798097718,0.0,-0.2587177195326633,5,ACCESORIES_1_128
4.546776284771334,6.444574257425742,0.21992297922573287,78,0.0,0.2577819107768945,0.08500530063883535,0.0,-0.04498959153209901,0,ACCESORIES_1_129
4.326762246117085,3.540526738351254,0.35685368332846,1,1.0,0.31105955721192485,0.041055261792215414,0.0,-0.4845803887479371,1,ACCESORIES_1_130
10.800698757763975,0.9098790217391305,0.6529273977367979,96,0.0,0.2791361977201819,0.0868399282490642,0.0,-0.5738149169096817,1,ACCESORIES_1_131
4.26415770609319,5.664512903225806,0.5575162531515756,1,2.0,0.19772145076008574,0.04410910653883368,0.0,-0.3922041961899827,1,ACCESORIES_1_132
2.0715214866434377,16.788090336043364,0.5366314404642726,75,0.0,0.17334670833302251,0.04169774205203003,-0.6987893220668377,-0.39153744596678847,5,ACCESORIES_1_133
22.83549382716049,4.804890452674897,0.30296746263591445,37,0.0,0.17058919030871966,0.015808399876225343,-0.30697683487595406,-0.7955004127167552,1,ACCESORIES_1_134
1.4450410141685308,26.34429187919463,0.4532066417789396,131,0.0,0.22368361127237035,0.11730797577361629,0.7010513454934966,0.22386313741785696,5,ACCESORIES_1_135
0.5803114986213578,6.490399999999999,0.465804799066642,67,0.0,0.27799911465250116,0.10382513661202183,0.0,-0.07135584883117932,4,ACCESORIES_1_136
2.58494623655914,12.54167383114297,0.6263934164893763,1,1.0,0.2647269407964259,0.21477492659874822,0.0,0.329058698502747,5,ACCESORIES_1_137
1.1781853281853283,7.820400000000001,0.43942404423047804,58,0.0,0.15116401559043502,0.11691113028472824,0.0,0.29366955213814233,0,ACCESORIES_1_138
4.953169014084507,3.4397359154929577,0.4190885937277257,138,0.0,0.29041687777761105,0.05982586297313136,0.0,-0.19251901996255882,1,ACCESORIES_1_139
3.0276951058201056,1.3904200000000002,0.45575952123562474,112,0.0,0.23461811426078616,0.10835767946577629,0.0,0.2859549225336598,0,ACCESORIES_1_140
5.226881720430107,19.68194541218638,0.8255993272657226,1,4.0,0.14142754132154756,0.15693974314239856,0.0,-0.32879197145233624,5,ACCESORIES_1_141
12.285200746965453,1.2567494117647058,0.6056941650637021,42,0.0,0.08407869941669166,0.05808071072730467,0.0,-0.6787429762265859,1,ACCESORIES_1_142
2.9064516129032256,11.353137419354837,0.3768268494938265,1,1.0,0.21870378802383755,0.04842164417730144,0.0,0.12633948225913813,5,ACCESORIES_1_143
3.15957785742732,14.895856989247314,0.43709517105741547,1,1.0,0.3159508678742486,0.0956665831320381,0.0,0.014996198393352925,5,ACCESORIES_1_144
2.286251920122888,1.7243948835125447,0.6017308560929537,1,1.0,0.29753953455881954,0.054016106326750385,0.0,-0.04888385751984797,4,ACCESORIES_1_145
3.5476304261250498,6.379174181600956,0.4233990793684644,1,1.0,0.43379239892396576,0.15636596669785247,0.0,0.03931410753769801,4,ACCESORIES_1_146
14.751189053877225,13.425103801274393,0.4032631361502764,1,1.0,0.49388450469752965,0.06994610284346955,0.29302354490460997,-0.501829747874155,5,ACCESORIES_1_147
9.262224157955865,6.490399999999998,0.18558163248201853,116,0.0,0.27008856299400064,0.10524777079374362,0.0,-0.21920669991102484,1,ACCESORIES_1_148
3.938099870298314,2.0537891050583656,0.3910846136974523,23,0.0,0.0986962949688634,0.06093223369048567,0.0,-0.33588467150329326,1,ACCESORIES_1_149
6.211290322580646,2.2917356590999605,0.3419771460552851,1,1.0,0.27707289490630943,0.018341117687325048,0.0,-0.400711662972787,1,ACCESORIES_1_150
4.573118279569893,6.83583770609319,0.3143225608822747,1,1.0,0.061998669088764335,0.018837259599278844,-0.2942545362453781,-0.7698889198363742,1,ACCESORIES_1_151
2.874679487179487,6.742656666666667,0.3061472030549034,124,0.0,0.22031078639118604,0.06675366282632247,0.0,-0.3608001717376371,1,ACCESORIES_1_152
11.771366995073892,8.205050905172415,0.3723223485862973,48,0.0,0.20139533813764854,0.023249454348890364,0.0,-0.2698512199827668,1,ACCESORIES_1_153
5.386802295252999,3.683644178403756,0.30514474907188643,67,0.0,0.23220881819743186,0.09912355168227333,0.0,-0.21574000018159628,1,ACCESORIES_1_154
7.782897088195101,25.2434,0.2599684906100261,129,0.0,0.44224049331963,0.1684241941902109,0.39043599744742313,0.0,5,ACCESORIES_1_155
4.014327485380117,2.478758333333333,0.3043094719370994,166,0.0,0.11747635353655744,0.1023854194585902,0.0,-0.2203022998586148,1,ACCESORIES_1_156
2.608129942538545,14.939713620071686,0.41065702793360653,1,1.0,0.2540132118087929,0.04853116821285372,0.0,-0.2872419531952765,5,ACCESORIES_1_157
16.854232804232804,29.173784333333334,0.9951261277182675,130,0.0,0.45183924106292783,0.1583082598447432,1.9860236677405423,0.714708524213762,6,ACCESORIES_1_158
3.6463162086818,4.305281505376345,0.38862894777168355,1,1.0,0.41748230284397236,0.06119915986471536,0.0,0.34277553529873245,4,ACCESORIES_1_159
2.1336585365853655,26.303967951219512,0.26621439454523543,75,0.0,0.03788416303601372,0.08825513710475363,0.0,-0.2956732057969193,5,ACCESORIES_1_160
3.6912768031189085,0.9193566666666667,0.36140592120558024,166,0.0,0.3176901191087784,0.1776839369822966,0.0,0.20140513146203323,4,ACCESORIES_1_161
0.9746811224489795,5.2922184375,0.47736671507225115,56,0.0,0.18255250403877224,0.14571499135589036,0.0,-0.07581110887009584,0,ACCESORIES_1_162
1.6317502986857826,12.446139735165273,0.3599754375406325,1,1.0,0.2694474072624209,0.014957326794245773,0.0,-0.0779404266872949,5,ACCESORIES_1_163
3.91505376344086,11.927025268817204,0.26731107753473576,1,1.0,0.4320591076374283,0.02808366681029234,0.0,-0.15472572149714206,5,ACCESORIES_1_164
1.5789652925846955,6.5938372761194035,0.5200295645131203,12,0.0,0.09626242855844258,0.07960566621835055,0.0,0.04129475618748419,0,ACCESORIES_1_165
5.522896825396825,14.9335725,0.6947685059461619,80,0.0,0.3170727481917932,0.0449776466809004,0.0,0.037041046512770764,5,ACCESORIES_1_166
12.033074534161491,0.9095176086956522,0.6037916822202276,96,0.0,0.3026954625522229,0.12474643102119376,0.0,-0.5376372043193145,1,ACCESORIES_1_167
4.77027027027027,6.423900000000001,0.3034772772287276,169,0.0,0.2688332390600093,0.12964213369345035,0.0,0.0,4,ACCESORIES_1_168
16.500011378506002,0.734214858622063,0.49018393175743236,1,1.0,0.3001838289634666,0.08103208243556545,0.0,0.0912800326175544,4,ACCESORIES_1_169
1.2308118899733806,23.9001,0.3721100491080993,119,0.0,0.2596810933940774,0.11524163568773235,0.0,0.0,5,ACCESORIES_1_170
3.1730434782608694,3.7781020869565216,0.26661251338642444,165,0.0,0.17749633382215702,0.071155716306744,0.0,0.19871460659958107,0,ACCESORIES_1_171
3.468100358422939,3.889201254480287,0.29342444287690395,1,1.0,0.19148086708225587,0.027394383603139144,0.0,-0.057616394973851764,0,ACCESORIES_1_172
3.6634843581445526,14.58590985436893,0.20125242625666592,74,0.0,0.225862017134498,0.0771707811189141,0.0,-0.31429224343201473,5,ACCESORIES_1_173
0.7267004153686396,6.490399999999999,0.45306400357570975,66,0.0,0.2498665242925788,0.1046676096181047,0.0,0.14950515323099098,0,ACCESORIES_1_174
0.9263341298287534,2.621043870967742,0.5690601514465624,1,1.0,0.2714410148253282,0.13212435233160622,0.0,0.1889199087222815,4,ACCESORIES_1_175
1.1886079900124844,7.599408019142739,0.5935619253617049,13,0.0,0.233040470903796,0.1392340553326351,0.0,0.266853063041424,0,ACCESORIES_1_176
5.5652839506172835,5.575779688888889,0.6188396463910786,55,0.0,0.2201082320804589,0.1963759206716416,0.0,-0.5679823157058536,1,ACCESORIES_1_177
32.755276782158504,0.6329009717244125,0.4249435225565128,1,11.0,0.23025598828705626,0.06985998387445924,0.0,-0.24208835595670705,3,ACCESORIES_1_178
7.219600000000001,9.13602004,0.20396209704997806,30,0.0,0.15816517496727256,0.011577458276141595,0.0,0.016252531648515513,0,ACCESORIES_1_179
1.1556521739130434,26.530955652173915,0.38038942276595983,165,0.0,0.27208838670496405,0.1302929546145859,0.0,-0.13427752675324325,5,ACCESORIES_1_180
0.469994994994995,2.6002558408408416,0.7066676291389254,58,0.0,0.15877723952183032,0.18415510485404674,0.0,-0.016942615154868883,0,ACCESORIES_1_181
2.725234487734488,10.591809090909091,0.3712692611434234,126,0.0,0.20161219429590493,0.08881401366369437,-0.6387923479938108,-0.34648036173488217,1,ACCESORIES_1_183
1.371620537505014,16.15933995186522,0.4267090402388601,3,0.0,0.4145255832139094,0.06094162070588666,0.0,0.4176232364721335,5,ACCESORIES_1_184
